ax,ay,az,gx,gy,gz,label
0.15712366629763694,-1.4160777990552844,9.907166731669117,-1.4694864269454184,-1.4549078494462364,-0.3972043107069687,Safe
-0.45401203776060545,-0.2255794292044994,9.736329886689248,-0.3889829697295521,1.2763680814564258,-1.9798306260470977,Safe
-0.7061518506676457,0.2758703999554602,10.291962711527786,1.3317556474127803,0.4254522423835697,-0.4209760610740667,Safe
0.732824384460777,0.6001308748694146,9.934725472965036,0.3772621631359601,-1.1926493781838414,1.368209981869482,Safe
-0.11288815024326783,-0.2315806810426995,10.009614096469663,3.2161344943454577,1.0572696306691183,0.2691665696244936,Safe
0.03376410234396192,-0.20571330355800121,11.056091999300344,-2.0712081120907886,1.0931794513772775,2.6229616379205902,Safe
-0.7123740931067284,0.5769503671278736,9.672439285872477,1.7621177841148667,2.3150392116199154,-2.2828315844544385,Safe
-0.27219136226259133,-0.9348708498477103,9.651119552991302,0.09459748625745584,1.9322940248185918,1.0004767013964795,Safe
0.05546129485493304,-0.19426038759150463,9.868289256006232,1.3893382482371692,0.9825480414525657,-2.496605603738636,Safe
-0.5754967887111514,0.09521194496252887,10.34575796779052,-0.8730297265310871,-2.2551819024175264,0.18835293834728456,Safe
0.18784900917283598,0.22460936064251713,9.056732984904801,2.1433607477811796,4.897173976348114,1.4806668451129577,Safe
-0.3003193449594025,-0.2549033465954413,8.827222054261748,0.5904495166904855,-2.8072324221436205,-0.42900513364843845,Safe
-0.1458468748966384,0.017220505852920676,9.516442364689926,-1.3588899698354988,1.898526348564618,1.1022532081739118,Safe
-0.30085330611469846,-1.2441636767064947,8.993038520470357,-0.024048057826376295,0.8625676337725969,-1.9194646696658682,Safe
0.9261390922544689,-0.32912420616692417,9.59758432623718,-0.47911171787419904,-2.3482847449622293,-3.327379956392766,Safe
-0.0067486123689669605,0.2267543562772337,10.061249848064646,0.9783567012755874,-0.24860187775699835,1.1140592449756062,Safe
-0.5288554644779502,-0.49114701712733977,9.364625568223868,-2.359553498749017,-0.15750577248928094,3.4880204681514653,Safe
0.4112724560515945,0.029492110794798687,9.09658671160933,-0.058703404231389096,2.611165431621047,-1.9920898803397842,Safe
-0.6104218249855111,0.223436250401349,9.844668580857675,0.7906145052986617,-1.426621800560423,2.4443883602135905,Safe
0.1044317975023777,-0.17127460042888248,10.241271742307585,0.06604661438606646,-0.5238900128487078,0.08684681763282202,Safe
-0.9798350619398878,0.08523188549828545,8.962513280741694,2.6938824887779913,-4.672139210042526,-2.671383043386152,Safe
-0.6640930244492153,-0.48136628264230613,10.220116199152992,1.548045548142105,3.4695255862471543,-2.263010602704325,Safe
0.09843061793456176,-0.10330563984802332,10.218653101869164,-0.01496159348149323,-2.1409364860401423,0.03156954672130011,Safe
0.3692332899977052,0.30510808479461127,10.287042551078315,0.4333781949953463,0.6538217284783499,-0.8089245758482073,Safe
0.08568414059498525,0.07848648048421711,10.419240107435844,0.5913311029639992,-0.2028156594437279,-2.625825953516478,Safe
-0.057824141194120264,-0.29326563478196777,10.91100696232981,0.8065992083336481,-0.19600193356667986,-3.38807856245081,Safe
-0.1505518477946444,0.1121082021453965,9.631953975690474,-3.651315991329216,1.61972396974175,-1.6934386558530121,Safe
-0.7392609951837137,0.357304895318309,9.86478579003893,-0.6030525915386943,3.342524920607269,0.3876180166622365,Safe
-0.3599221041973543,-1.024970639288739,9.601780783375988,-2.9688781363868526,0.5029873398839835,-0.012801505206276069,Safe
-0.23031938547989375,0.5795370324779489,9.810988422377905,2.556561894918973,1.3101560352610517,-1.0024759150001565,Safe
0.5285611131094579,-0.168127369340536,10.576436677818156,-0.12169904000585546,0.6577830734540817,0.40377438858296555,Safe
0.1718091447842307,0.21274496662011513,9.137492758034666,-0.3866818993592455,2.0350628478612527,2.080053439725375,Safe
-0.881520077681367,0.598623461822614,9.379475163917213,1.7935946640664704,-0.9258327589726543,0.7882530208682957,Safe
0.1620419846973975,-0.685836848615233,10.498590468252281,0.8446495948997493,2.150781108832828,-0.24261734277916133,Safe
-0.19254114020815827,-0.3547205012137733,10.320018253451046,-2.2572690287584143,2.220999731294768,1.8561440133213776,Safe
-0.33846100015297936,-0.1442743479378524,9.628434176591462,-0.1418107250547376,2.1650740173658196,-1.91970060443259,Safe
0.30583814442043394,-0.39187676056221415,10.237201000560361,-0.6703339464527697,-1.320295734672952,-0.4498390791107032,Safe
0.5154997612479755,0.8674682879184042,9.980607921246017,-3.489065777212108,-0.33667526847438173,-0.4021758712007363,Safe
0.4656400595580993,-0.4283860469133964,10.560137304500495,-1.3805524664744093,0.47893397756086986,-2.4739065168856906,Safe
-0.41960876161131927,-0.2777733897434333,9.847254796913386,-0.36708064403293117,-2.7416840896580115,-0.8397483245687155,Safe
-0.1546061879256073,0.10219451580148839,10.322816056936292,-0.2299018629836852,3.1898404161720295,-4.149919361790606,Safe
0.16563171570178198,-0.6010747630380444,11.13100595524631,-2.9644628473546173,-0.02455306700435177,3.824356095325907,Safe
0.4877725635611796,-0.19784035587813192,10.109049577523734,2.303331166094951,0.5678557752094432,-1.874827576872626,Safe
-0.23958711892264498,0.15872663062508757,9.834664082897422,-0.20420611778287787,-1.154008879454406,3.1722282628426237,Safe
-0.09282948833190856,-0.16643020219125562,10.17122349261049,0.07510615332112582,-2.6537551187340456,0.0761690114389849,Safe
-0.5531674870030141,-0.04669342944997414,9.627359570898058,0.8012832766796734,-1.208059770949542,1.1297282643119178,Safe
-0.5981033120403354,-0.26466605622418543,11.003983852762367,-1.5761525078073424,0.43840837526717685,-0.9775995967018631,Safe
0.406262911197099,-0.7572351545903835,9.900035518847991,0.9127119462653925,1.346857625507387,0.4158593839233487,Safe
0.6781200142854115,0.16079660566961929,9.673533339887245,-0.734149292036366,0.3235830812054403,1.300979279976872,Safe
-0.03600506079016692,0.8774665358236208,9.392155497489982,-1.793171081294383,0.6934480324839007,1.3291048287883644,Safe
0.5017664489460121,0.009200815391719065,10.35861009580322,1.1468949867107978,-0.6740527493627533,1.5495467801487144,Safe
0.18081801252381707,0.11263205862377476,10.24359370641387,2.9833477176036154,0.9924971324908562,-0.7366654200783527,Safe
-0.32255987730256214,0.3463613775584297,9.561322814292954,1.4496587469716635,2.965665732771814,-0.9607193449827102,Safe
0.18069780275420697,-0.6346652482733496,10.098225672561211,1.8459551302808617,1.4095788848779738,-3.188352650535207,Safe
0.7690182832329846,0.8512573290648028,9.055722015893572,-1.041261213124598,1.6190837765058805,1.0464380223538734,Safe
-0.01791301955497577,0.10116439821140101,9.902485287536578,-3.195239458336913,0.5880327986132621,2.1647574226468853,Safe
0.7823218279070031,0.8159284495445545,10.036378176038347,2.9802750441996824,-3.0063101391992038,3.2319633598358593,Safe
-1.3098725520448722,-0.3665164977619947,10.663664904779612,4.10902977880952,-2.0893330612624865,0.6103452691610155,Safe
0.4109512521876119,0.9090309612789124,9.424590598635655,3.085613547539364,0.9097516013276866,-1.5329595458171386,Safe
0.04352353411908561,0.38757774701739156,9.170823685598839,-0.6715718779594994,-0.02187810392017169,-3.3941922865789107,Safe
-0.14950367523293373,0.2765200429261792,9.36228601953748,-2.3092686774576885,0.879685772945656,2.083333466166701,Safe
0.04588038826775115,0.11701222717657397,9.14171574984254,-2.131365395639133,3.352846835688147,-3.592553133555071,Safe
-0.9937844573004464,-0.12426430903722469,10.478328678879492,-3.3674651352280973,1.4520719984586674,-0.6812081554875334,Safe
-0.10983594391875597,0.6002658292369363,10.584319647512018,-0.21475723682009074,2.5177724114856432,-0.4486136558872918,Safe
0.1785562857558732,0.07017993492402348,9.970108288974416,3.211355916164909,0.18936277894146009,-0.1389102757020387,Safe
0.738947022370758,-0.9835348517935761,10.420647472842575,-0.2833252637444865,-1.6144313549688796,0.07160520007168028,Safe
-0.2591351091368237,-0.5585932308535012,9.876979190290118,0.6046458006965498,-0.11573231842868204,0.2762951127351501,Safe
-0.4042468014465938,-0.09292287609637365,9.762444176149618,2.751193928608417,-1.6095036274382757,-4.830726524157059,Safe
-0.25087852179226827,0.15499949158277754,9.64348119047312,-0.8081906236647993,3.116589913544896,0.02931181974025345,Safe
0.45770105885103707,-0.02829424444994792,9.654804504311217,4.07106291343919,1.5807821530709392,-4.4591511482237545,Safe
0.16437555482984223,0.6094853948968316,9.036099221845484,3.9841888149949067,1.0410249932565592,1.4644361461819897,Safe
-0.2648801018835194,-0.9755509320193124,9.94212738180367,-0.26222267736096533,2.4718864044562068,-1.1102503116072242,Safe
0.25663371655667805,0.0717939682525801,9.789833044892978,-1.1550685280384256,-4.040112829046451,-4.314073450446701,Safe
0.048538774674020194,-0.9089896126935774,10.182680362038939,1.394476092780626,1.1762759026853191,-1.6284093547707517,Safe
0.4843224952664446,0.3798561477420842,9.856761748219306,-0.695049885037716,-2.6212915686087452,-1.1401506783693076,Safe
-0.3510265469386762,-0.047229357221001377,9.728648149215454,-2.3131104341346727,-0.014511396931322331,2.3813992351100093,Safe
-0.1638310732988841,0.20980498601205907,9.374403484996185,2.5624773070459606,-0.6234151849344289,0.39327548350049,Safe
-0.19605407656607882,-0.43194148029488305,9.846076618410882,2.43289477455416,1.3234732241938958,0.6888898887011604,Safe
-0.7317574740660593,0.6397324658288756,10.17911861540808,0.31102320752712165,0.45637457792191083,2.362443268441202,Safe
0.14806013853228803,0.5208623320294257,9.23833050445807,-2.5257295074563557,2.690234347223577,-0.19228857584897893,Safe
0.13052763608994467,0.2917721515059438,9.85373687684037,-2.4590525024347722,-1.2037943218652272,1.5083759220648065,Safe
0.002556728321230445,-0.06475862343172038,9.926521475764742,0.2144585768383055,1.4182287792665678,1.3677222278639838,Safe
-0.11729356668757346,0.28992864264756607,9.450967608190869,-0.9997420690100645,0.32444643379766386,-2.5729389871388246,Safe
-0.7076853710252071,-0.35344628399367445,9.516071847546,-0.6821858642832164,-3.270580540143105,2.945967155259659,Safe
-0.21032266138267952,0.42777782951035603,9.925305424383108,2.043926310120007,-1.8372329170460653,-2.840603560141389,Safe
-0.17135725826338474,0.8247404471619605,9.24328949085369,1.4663586348451154,-0.2997560670443366,1.8347332989556961,Safe
-0.40113863461080945,0.5353052799895931,9.984961857624697,2.756285360995226,2.2245848997834554,-3.0341460738112653,Safe
-0.08064285583300457,-0.36480123490370475,9.362322813170401,-1.9812464467545152,0.927446115114229,1.2024735763033465,Safe
0.2020254284072692,0.18070865863655144,10.341426846516608,-0.6863831373734239,-2.3350016477614286,3.7238297563003453,Safe
0.9430929506052651,-0.6465707718793239,10.97891387269415,1.5179633909202255,-0.2806324560943195,-0.42595731310042256,Safe
0.08728890641591948,0.28619515558783787,9.379621599149091,0.8961566820257835,4.03561289758606,-0.5127112857062927,Safe
0.12877519536138218,0.22530170643126943,10.077103931187338,3.0647607651752438,0.22244666968171606,1.2208799986336984,Safe
-0.03722295788308361,-0.934908169766082,9.446629047558991,0.8410734118081385,-0.6546511501447915,-0.658792911925086,Safe
-0.9593856076495207,-0.5808919219561819,10.330477086898895,3.696218208211105,0.983479281512441,3.636557407485643,Safe
-0.013256937724608439,-0.14156944837188357,9.177370795457392,1.0800356034462815,1.52678615916394,0.3843844989173914,Safe
0.03011510497051322,-0.15042987357041313,10.050293379213857,2.1243348951773204,-0.9123366949601182,-0.6403390164414515,Safe
1.231621056242643,-0.6047384677094026,9.373505516555324,-0.6470298935689143,1.005149548742874,-1.0805710557913664,Safe
-0.09618048239056126,0.19448936467609187,9.706507705450816,0.02857442376797813,-0.6577789933416185,-1.8658969403460413,Safe
0.15077367116680623,0.12573680447025604,9.294487362426347,1.8218888076789506,1.4386552036588767,-1.2555099735149793,Safe
-0.017355884852621656,-0.09713456598925965,10.221175235447877,3.2259563411861087,0.33938631594256746,-0.7013467873171929,Safe
-0.584339018809766,-0.37789575007918147,9.391509822780208,1.458473898621506,0.9639356541057844,-0.9752781469971601,Safe
0.5714114072575103,0.5243535632082817,10.085982129665915,-0.16634354386923897,-1.5183670923350088,-1.3163505482742077,Safe
0.37596651634338707,0.8277035565441476,9.637950985868834,2.7546700590566835,-1.6425727681457185,4.197682460704879,Safe
0.39551597352152346,-0.24178074192326854,9.752763814100568,-4.383957312559762,1.8909946093187895,-2.0601901529789797,Safe
-0.45469372739736946,-0.30608345857741037,9.883877953700065,-2.844469003013747,-0.1587927627709875,0.2932651752923495,Safe
0.7013971554680496,0.24560383270599814,9.429087664170575,1.363268447336778,0.570069484198723,1.185042019521744,Safe
-0.7009255313961404,-0.17901468987349312,9.915183556770444,0.02821671250624971,-0.6127908541730391,1.2602159911674653,Safe
0.29342854690013515,-0.06969860033161708,10.575167282177206,1.2110273022483304,1.797453548027288,-0.117214151564944,Safe
1.0952278129049893,0.3698265758623357,9.420952607083644,0.1288150448638841,-1.2156199600593154,-0.4814051436946192,Safe
-0.49526816256534417,-0.9546780437536464,10.395905071636923,1.1418913892077454,-0.27120247980176565,0.903094982479013,Safe
-0.28314886480138596,0.6591511624263346,10.559048816743893,-1.6288056419863812,1.5719856254062634,0.5330432999564014,Safe
0.04982568254382061,0.03634026216467067,9.40192250548598,1.1409721721593815,2.345935398328532,-0.5179176695350267,Safe
-0.2517378270580996,-0.2057465722810901,9.082472697454724,1.988829056415169,-1.0475185820533668,-3.1237571434488616,Safe
-0.7753317155330663,-0.04461707711072446,9.960980450085883,2.441101207862465,3.919367963911766,-0.935847444666495,Safe
0.034281487403013663,-0.018785322489740634,9.536296238616565,4.0271085892973995,0.6264833873872326,-2.2931003274149155,Safe
-0.5311518568630524,-0.8656006517224627,10.744301609581502,0.48819688700477315,-2.0858565236174753,-1.334319100132653,Safe
0.2367962153175908,0.747469113726618,9.827403770249916,0.5478221736943578,0.7381040971799361,0.0664464770339189,Safe
-0.4597121171169016,0.020662816135309233,9.408900295982411,-3.0463449283476955,-0.7659984289669154,0.7174722879932324,Safe
0.7749672025087697,0.2215010652236876,9.236420244494145,-1.06282280227685,0.8681369743663536,3.5609055025848124,Safe
-0.39162664616811854,0.4757748852870214,10.354952479545416,-0.3861641480132253,-0.08571249532067604,-1.0748127578076276,Safe
-0.1610307581028378,-0.5105812287801501,9.524408012957908,2.10063910455271,0.14854738038028958,1.5492512705503012,Safe
0.4067586086848349,0.23673594951761423,9.831914399730215,-1.2220022481792583,-1.8231867531722918,0.6119200488756731,Safe
-0.6154321582169776,-0.13382054544939678,10.287901372556242,1.5926800394976648,1.98012246143272,2.5919953412795795,Safe
0.11372996730206471,0.42338538760824684,9.567870824034586,-0.003243433926760247,-2.3122547343020643,1.152457439191252,Safe
0.653571377141214,-1.0636137101757477,9.787035585629921,-0.3543362302295238,-2.2175297908099902,-2.0169628545726326,Safe
-0.8037416172806138,-0.0495471501206345,9.801715795088741,0.49778793826651285,0.7347206982949733,-3.4460920585824626,Safe
0.0923169292661521,-0.3014103278919808,10.151662255758046,-0.7823127445056851,3.205688494355939,0.6225233993350097,Safe
0.12994139712421177,0.21613147531707774,10.105372167755164,-0.858074496185331,-0.7051861941288144,-1.0569019958007815,Safe
0.3909114358886552,0.23502209368410107,9.699943134372587,-3.409571811580229,1.4019446454079314,-1.9606274919011946,Safe
-0.618475355439041,-0.35381294741101305,9.841824530748259,-0.49590841465577923,2.1466803537270907,-2.535155409066155,Safe
-0.6602283065421382,-0.3560869320880218,9.624110494238256,-0.959936292297453,1.6293688745881383,0.321950995174311,Safe
0.2609707828084488,-0.05533268427866472,9.071193796540278,-1.031961978698159,-0.6224165783473629,3.01541539862673,Safe
0.14849233661659303,-0.4483211136576041,9.938800428699064,0.8337461251800807,-2.182093434388149,-0.8173446914120833,Safe
0.12524642517293827,0.42099184772606346,10.756095880416535,1.3172639055810194,-4.41509513134271,1.1805406221506445,Safe
0.17322410474848784,-0.18460360022372307,9.368140429654469,0.4643890092846552,-0.5256809989247865,-0.20453270043518504,Safe
-0.3400123607892454,-1.4534941096608207,9.423485145198649,1.990830380898949,2.3561747371243493,-2.578764178206786,Safe
0.11612684858050178,-0.18741102831090306,9.37463611417813,1.1511238516607303,-2.248331969523868,1.4696226870208347,Safe
0.14653623664934062,-0.5192719104219862,10.172295889361562,-0.5901123796112843,1.4004196950375307,-2.1893840880547426,Safe
-0.3571757090131839,-0.8156379077304727,10.03424272709822,-0.9257125714287595,-1.9003050601037443,0.04325326118712941,Safe
0.9328872555723783,-0.6187133191112862,9.730731153791773,0.6256444735336929,0.2121451527736765,-0.6830408300106103,Safe
0.23691646045589376,0.05470423591648503,9.350990469180518,1.1475342198038017,1.4155832283100354,1.7861548691313835,Safe
-0.5956517486013243,0.6643204141241156,9.856188395819963,2.7956886140629966,-1.3189908736768556,-2.1163019849413733,Safe
0.32827680431691486,0.15659223693249,9.027688936332098,2.3823460898801914,0.34096936139382816,0.7817398156039196,Safe
-0.4873408351136607,-0.30325169410786984,9.881713283428747,-1.082946013014338,-0.8301826734506574,-1.6795948146974018,Safe
0.393542301871226,0.22795209758535134,10.245762193043968,-0.20401256025452338,1.4102973178763534,-1.0222104246575703,Safe
0.579297789503702,-0.22954515510949589,9.184400431683162,1.34203560983554,0.4706343369692744,-7.270400455080204,Safe
-0.41034115917585523,-0.3473001845815723,9.043740861585169,2.135995556117944,0.11301534885853479,4.184197143235817,Safe
0.4816880646221609,-0.5771813341164922,10.59971894584743,1.8779389374095843,3.1166999202839554,1.1011138656524637,Safe
0.20639046346824916,-0.8759144033758596,9.504120180247709,-0.12775566566269336,1.3246122847366042,-1.534694971876329,Safe
0.411030079997245,-0.19496185327972265,10.377973922971911,-2.508045304857033,-1.3807037322525781,-2.249311376665988,Safe
0.9483964913269737,0.07902674496006593,9.733001167401085,-1.9978727524911826,-0.1717278015955237,-0.991297505758681,Safe
-0.12269405800143525,-0.04831183500744486,9.729022591529336,0.5452670286388286,-0.1517975701593215,1.433759069638903,Safe
-0.3768680821787448,-0.2079834639736793,10.029206349748323,0.6844511588486911,0.1606391452504238,-3.784169851169851,Safe
-0.44475721481276165,-0.47287303034839057,9.36800057162678,-2.19735874686877,5.04901855321499,-0.28316883858867625,Safe
-0.40790514248271914,0.30412309584248426,9.876248571747823,0.08913922177854326,0.7417037854219937,3.5412837449253467,Safe
-0.0385508547070521,-0.6585659599732925,9.619255292587955,1.2624487139435663,-4.071805140209552,-2.2678926719356083,Safe
0.17057598740832194,0.3880139569217377,9.149753278297485,-2.3024533150142883,-1.0855979434339302,0.16077007752730996,Safe
0.13834539966500953,-0.5011085094633624,9.9787410373632,2.209994403608829,-3.864744174991617,4.406619630515515,Safe
0.4135916245180119,-0.3762176186765175,9.678346096561043,-0.7550622971196503,-0.6595965140916796,1.2643032593815455,Safe
0.00650094593895351,-0.7333925953078385,9.731487585777646,2.515226225153302,-3.974620459452857,0.2518476409709103,Safe
0.7267670385786584,-0.25070107344281833,9.20491952829292,-1.066904891551801,-1.743180942136856,1.0132729098180056,Safe
-0.13232841661897804,0.48765622923898944,10.605700183881403,-2.053250965768358,-3.0414430592682398,-0.8017306700194047,Safe
1.3600845832948094,0.25781404422197823,10.248357093193059,-0.9162739796834392,0.7683203559349551,2.59926257060688,Safe
0.3128336738825031,0.48921105601401754,10.29207794208599,-0.1902962461546403,0.0010787252577572838,-0.7986600458004238,Safe
-0.4285787782081413,0.2610712729669679,9.657277648779159,-0.7769598135429618,0.6059246149974622,-3.918363217471954,Safe
-0.5354462490305562,-0.5518349142651846,8.94540855524829,-0.4320028431462267,-0.2091027771370528,-0.7826062078809197,Safe
0.24123620762159265,-0.16539461216377868,10.786458691244755,0.6679302993523807,-2.7885955004088356,-1.933469059753407,Safe
-0.11173139266292545,-0.39009956455873135,9.779451245997066,-0.34235873959279883,1.0270427385094707,-0.5623880243948586,Safe
0.357000247046046,0.6652874520195201,9.435600101989973,-0.13222478790401407,3.8444491205389055,-0.5181681181612617,Safe
0.23661881228677242,-0.5983943232131558,10.018400787241557,-3.418452798405192,0.8184251572130935,2.394846399609815,Safe
-0.03641445632843639,0.44684884469455544,10.39356039400165,0.7833960320209454,-0.851849198635132,1.3905854533287711,Safe
-0.4233968590342025,0.4464769350543846,9.798474721957268,-0.17840659538333595,-2.85613435221089,0.5265309751507932,Safe
-0.7574236123429323,0.9148101008580436,10.449287583969689,3.220585960965742,-1.8161339415199307,-0.005890822665190231,Safe
-0.22325747603351054,-0.20484329631474868,10.351499969258434,-1.8791303345079164,0.9060793131441179,-2.117716017715989,Safe
0.42819939716173616,0.35616107979008105,9.27180940629897,-3.616590656999029,2.14623605359875,-4.362350475331355,Safe
0.10704687206510198,1.1408259182694214,9.473104947170262,1.2361369878600839,0.5217323494439519,0.22632002278556634,Safe
-0.622869389355994,-0.3088208384668483,10.288768581639884,0.6930540366260008,1.5997745794119669,1.5892824071473177,Safe
0.086590462925591,-0.7675201237661798,8.453693718094781,-2.0168660410622916,1.4153564880544858,-0.21666776648917838,Safe
0.1926586898644184,-0.9400050169538818,9.735272153417506,-3.059497910008183,1.0130687827718352,-1.0697086455734006,Safe
-0.4419287181005665,0.35635601443066567,9.094584399187665,3.07479346136858,-1.3169471905225119,0.929004330428425,Safe
0.07686255297276395,-0.9415751040292919,9.571723099283238,2.8282207812135636,0.3478470239503049,-0.166664401248694,Safe
0.029104359222999948,-0.18615952646896142,9.6605899554854,-4.974913517412259,-1.6967556077642765,3.3714883839479226,Safe
-0.5714851489153115,0.21865659351948036,9.630877811046247,-0.9164460585130019,0.03485790591620358,2.465456684136569,Safe
0.17889368017414164,0.09258776841495703,9.533869373943697,3.3283841095677986,0.6617270621338238,1.919016114046659,Safe
0.2803922631841172,0.21272243209208613,9.261428175185593,-0.9521251155557339,3.3575676147737097,1.5154682284198076,Safe
0.5415256215876385,0.11114492790042703,10.955955633409344,-0.9812244680533053,-2.6194639487352642,-2.580334828902914,Safe
0.5269010260174515,0.6394329066566966,10.743731002080676,-0.5655186552587367,0.9630152619826108,1.3259874041051993,Safe
-0.6888346839785455,-0.4761581903693985,9.228967089871858,-2.2417939475363187,2.9624731832471896,0.7526519152931505,Safe
-0.4689125199575614,-0.33849756922926566,10.601058375651784,-3.4095514884560885,1.5176955316775929,1.2128494567823267,Safe
0.2575176336043299,-0.386329722635412,9.610267254763574,2.1050946214694974,1.665890885650083,0.9852189736261051,Safe
0.2568929754561044,0.4150959059313051,9.874593736665856,-3.6858738124953514,1.1753898037356243,0.9055251756961311,Safe
0.25752384315302396,0.4501992941975318,9.778363020051543,0.4945429042175118,2.5966689795508335,5.4017329390991895,Safe
1.9263657453273606,0.2256126596592541,9.480125679373018,1.7731589855152992,-2.174956336224736,-0.15237133990383808,Safe
0.2854452553465835,0.5917468334449639,10.301926171803073,-2.902452597802317,-2.771853331940493,1.8726747616586605,Safe
0.5677828200902995,-0.5890204336881903,9.87294326528833,-1.8485368051901432,-0.012668280930511923,-0.9419796205280064,Safe
0.47700088174660116,0.8336120557755685,9.57172428839038,2.42635837678318,-4.32232420714342,1.5812831677753438,Safe
0.325695625652899,0.7616193108561291,9.157705278099764,1.0657834404540798,2.4612916083560226,1.8786397804649109,Safe
-0.1576346223201728,0.36781099862287336,9.36320249314044,-1.2345714137577743,2.4414303909908828,0.7288521542706958,Safe
0.3794846102466337,0.89089945438553,8.989309942198952,2.404498006722342,-0.8667011101690524,3.338493884753,Safe
-0.3864126072687859,-0.8283116038388869,9.816111774207585,2.4130714469086048,-0.7415411933210193,-1.768552072720835,Safe
-0.11840930337000444,-0.2622240681313259,9.211667203857802,0.5381053860314142,-0.1446949503013427,-0.9744418833364442,Safe
-0.24268177391455173,-0.36765173034097615,9.67721974374073,-1.8003204557473258,0.1040413008792395,0.4247601720469792,Safe
0.04093706969316128,0.3607396618786716,10.495050926805186,-0.8268974069435906,0.2543478383885708,1.761613706968444,Safe
1.1573292833367543,-0.5250703698010728,10.409649786460793,0.5727734879107803,1.1164642137566063,0.35885904258986645,Safe
-0.933632596295874,0.37874757466874276,9.793861552948691,-0.37718965829497647,-0.34525270601695623,2.571518073021132,Safe
0.34313009518725673,0.6852680719983567,9.766457636928426,1.8779143564697027,1.886386606955588,-1.3233797419326387,Safe
-0.8063579355948258,0.34760145004199966,10.749937274710504,-3.0595481602186725,0.8918955542506066,-2.281156978977109,Safe
-0.23596593289471673,0.14187551183075056,10.070378060179356,-2.9885270581324774,-1.213926891745271,0.6162566730730092,Safe
0.544475298483683,-0.4939366704503746,9.646096770061739,0.36174222296486486,2.670225335608195,-0.15436055222739264,Safe
0.032140009547731385,-0.4234254830626823,9.096990941439774,-0.9830888276138091,-2.716513972244974,1.08572744071644,Safe
-0.5388723889646531,0.6248094526483333,10.006936609082372,-1.2540972293954817,-0.18433162164295297,-0.054804581733007875,Safe
-0.3576518546299841,0.3896745019526662,10.224661886291432,-3.5361134383487944,1.9338348021509357,-0.6800395812469141,Safe
0.3397988744673379,-0.01950975968877206,9.494174237743179,0.03909168959636351,-1.4461462098242892,-0.14987514344744698,Safe
-0.36518331585856834,-0.20895477288294528,9.955601377569018,-0.10551021600153132,0.6191112935343029,0.05769778958636988,Safe
0.10822929479098743,-1.0129039365556884,9.628213352542486,1.3069579639034814,1.086679193998096,-0.6099625996966608,Safe
0.022785919951906892,-0.5354262093422194,9.7179838004005,0.1378122662419442,-1.721047735962478,-0.40626409264685626,Safe
-0.32580017380290854,0.9557095435698617,8.566088971218836,-0.2652081564809935,-0.14495543918807013,-0.8071866739738203,Safe
1.0719720446626628,-0.6402277855012334,9.699109298141932,2.3540012735806743,-0.3130076604184203,1.713330239738813,Safe
0.3169595111590056,0.09473991061054032,10.294684651204028,-2.6249346068971,-1.1034757036645857,0.3880420090115986,Safe
-1.0125712933288036,0.5037219865975993,9.49429872221672,1.0727784376951524,4.603349704101549,4.513504944337533,Safe
0.09322715738471382,-0.6274613340011462,9.836263184107658,-3.3422943295906977,-1.5262127068909515,0.3214091025569237,Safe
